开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 18:48:00,8.28500000,8.36400000,8.28000000,8.35300000,32941.50000000,1708598939999,274666.91530000,769,19768.30000000,164782.97360000
2024-02-22 18:49:00,8.35400000,8.38000000,8.34200000,8.36800000,23593.30000000,1708598999999,197374.16880000,535,15686.90000000,131237.06480000
2024-02-22 18:50:00,8.36800000,8.37600000,8.31400000,8.33000000,44668.80000000,1708599059999,372554.95240000,902,16036.60000000,133791.16510000
2024-02-22 18:51:00,8.33100000,8.40000000,8.33100000,8.37800000,32075.60000000,1708599119999,268411.98380000,710,24078.00000000,201555.52670000
2024-02-22 18:52:00,8.38000000,8.38300000,8.34600000,8.36000000,25600.10000000,1708599179999,214038.30020000,568,13124.60000000,109712.55520000
2024-02-22 18:53:00,8.36200000,8.38000000,8.35900000,8.37500000,14775.00000000,1708599239999,123672.82980000,396,8546.50000000,71539.72330000
2024-02-22 18:54:00,8.37500000,8.41000000,8.37300000,8.38000000,35706.90000000,1708599299999,299592.89730000,720,22999.10000000,193000.68000000
2024-02-22 18:55:00,8.37900000,8.38100000,8.35500000,8.37300000,14585.70000000,1708599359999,122096.50660000,379,5730.90000000,47977.22970000
2024-02-22 18:56:00,8.37300000,8.37500000,8.33900000,8.34600000,31218.70000000,1708599419999,260849.88040000,511,10518.30000000,87874.95250000
2024-02-22 18:57:00,8.34300000,8.35000000,8.31600000,8.35000000,17570.90000000,1708599479999,146449.19410000,354,7170.70000000,59762.67900000
2024-02-22 18:58:00,8.34900000,8.34900000,8.32900000,8.33100000,9885.90000000,1708599539999,82414.72270000,324,3758.50000000,31334.58850000
2024-02-22 18:59:00,8.33100000,8.34800000,8.31500000,8.34800000,17837.70000000,1708599599999,148597.97920000,402,10433.40000000,86934.79810000
2024-02-22 19:00:00,8.34900000,8.35600000,8.31300000,8.32000000,19994.80000000,1708599659999,166579.71330000,450,8963.50000000,74684.81980000
2024-02-22 19:01:00,8.32000000,8.33400000,8.30300000,8.30800000,18454.80000000,1708599719999,153497.84720000,422,9558.20000000,79508.43800000
2024-02-22 19:02:00,8.30400000,8.30500000,8.27300000,8.29600000,43231.10000000,1708599779999,358476.85540000,946,21897.00000000,181565.81410000
2024-02-22 19:03:00,8.29900000,8.33100000,8.29000000,8.31900000,26483.30000000,1708599839999,220109.12030000,547,14963.00000000,124369.66770000
2024-02-22 19:04:00,8.31600000,8.35400000,8.31600000,8.35100000,39818.80000000,1708599899999,331704.29100000,722,19683.30000000,164027.81250000
2024-02-22 19:05:00,8.35300000,8.38900000,8.34800000,8.37300000,27692.00000000,1708599959999,231853.47210000,629,16528.80000000,138386.52070000
2024-02-22 19:06:00,8.37200000,8.37800000,8.33200000,8.35700000,16119.70000000,1708600019999,134633.22440000,380,5313.90000000,44369.95670000
2024-02-22 19:07:00,8.35800000,8.39200000,8.35300000,8.38800000,15609.40000000,1708600079999,130718.50950000,441,9426.50000000,78944.86520000
